forecast_date,target,target_end_date,location,type,quantile,value
2021-01-28,96 day ahead inc hosp,2021-05-04,17,quantile,0.500,0.03303788978832316
2021-01-28,97 day ahead inc hosp,2021-05-05,17,quantile,0.500,0.0301524040499979
2021-01-28,98 day ahead inc hosp,2021-05-06,17,quantile,0.500,0.027498785448523494
2021-01-28,0 day ahead inc hosp,2021-01-28,17,point,NA,144.43150959373344
2021-01-28,1 day ahead inc hosp,2021-01-29,17,point,NA,132.6139538888388
2021-01-28,2 day ahead inc hosp,2021-01-30,17,point,NA,121.62684023009494
2021-01-28,3 day ahead inc hosp,2021-01-31,17,point,NA,111.72841448267776
2021-01-28,4 day ahead inc hosp,2021-02-01,17,point,NA,102.62973690147506
2021-01-28,5 day ahead inc hosp,2021-02-02,17,point,NA,94.25479150561442
2021-01-28,6 day ahead inc hosp,2021-02-03,17,point,NA,86.05785890005525
2021-01-28,7 day ahead inc hosp,2021-02-04,17,point,NA,79.21950267244556
2021-01-28,8 day ahead inc hosp,2021-02-05,17,point,NA,72.40618322007285
2021-01-28,9 day ahead inc hosp,2021-02-06,17,point,NA,66.73049468442602
2021-01-28,10 day ahead inc hosp,2021-02-07,17,point,NA,60.980379886535054
2021-01-28,11 day ahead inc hosp,2021-02-08,17,point,NA,55.49480049141111
2021-01-28,12 day ahead inc hosp,2021-02-09,17,point,NA,50.55311598369684
2021-01-28,13 day ahead inc hosp,2021-02-10,17,point,NA,46.04180339683343
2021-01-28,14 day ahead inc hosp,2021-02-11,17,point,NA,41.945065773173766
2021-01-28,15 day ahead inc hosp,2021-02-12,17,point,NA,38.24773055332161
2021-01-28,16 day ahead inc hosp,2021-02-13,17,point,NA,34.9054916207845
2021-01-28,17 day ahead inc hosp,2021-02-14,17,point,NA,31.85784269842335
2021-01-28,18 day ahead inc hosp,2021-02-15,17,point,NA,29.164381236279752
2021-01-28,19 day ahead inc hosp,2021-02-16,17,point,NA,26.689800086141094
2021-01-28,20 day ahead inc hosp,2021-02-17,17,point,NA,24.43913208232156
2021-01-28,21 day ahead inc hosp,2021-02-18,17,point,NA,22.39730830377679
2021-01-28,22 day ahead inc hosp,2021-02-19,17,point,NA,20.545759630359072
2021-01-28,23 day ahead inc hosp,2021-02-20,17,point,NA,18.796794192166566
2021-01-28,24 day ahead inc hosp,2021-02-21,17,point,NA,17.272181359799223
2021-01-28,25 day ahead inc hosp,2021-02-22,17,point,NA,15.886025086479187
2021-01-28,26 day ahead inc hosp,2021-02-23,17,point,NA,14.626091369010577
2021-01-28,27 day ahead inc hosp,2021-02-24,17,point,NA,13.479980450629894
2021-01-28,28 day ahead inc hosp,2021-02-25,17,point,NA,12.374289736669363
2021-01-28,29 day ahead inc hosp,2021-02-26,17,point,NA,11.359195881581925
2021-01-28,30 day ahead inc hosp,2021-02-27,17,point,NA,10.392406619283118
2021-01-28,31 day ahead inc hosp,2021-02-28,17,point,NA,9.571858005694379
2021-01-28,32 day ahead inc hosp,2021-03-01,17,point,NA,8.779625067218424
2021-01-28,33 day ahead inc hosp,2021-03-02,17,point,NA,8.071298974004389
2021-01-28,34 day ahead inc hosp,2021-03-03,17,point,NA,7.405026353399183
2021-01-28,35 day ahead inc hosp,2021-03-04,17,point,NA,6.796680679387626
2021-01-28,36 day ahead inc hosp,2021-03-05,17,point,NA,6.262646071030103
2021-01-28,37 day ahead inc hosp,2021-03-06,17,point,NA,5.790008335934028
2021-01-28,38 day ahead inc hosp,2021-03-07,17,point,NA,5.363406666586114
2021-01-28,39 day ahead inc hosp,2021-03-08,17,point,NA,4.9279279971109995
2021-01-28,40 day ahead inc hosp,2021-03-09,17,point,NA,4.507510602439321
2021-01-28,41 day ahead inc hosp,2021-03-10,17,point,NA,4.123022757136351
2021-01-28,42 day ahead inc hosp,2021-03-11,17,point,NA,3.783928976913817
2021-01-28,43 day ahead inc hosp,2021-03-12,17,point,NA,3.478396998974314
2021-01-28,44 day ahead inc hosp,2021-03-13,17,point,NA,3.199284858530097
2021-01-28,45 day ahead inc hosp,2021-03-14,17,point,NA,2.930127573083243
2021-01-28,46 day ahead inc hosp,2021-03-15,17,point,NA,2.713234126802151
2021-01-28,47 day ahead inc hosp,2021-03-16,17,point,NA,2.4716332904726306
2021-01-28,48 day ahead inc hosp,2021-03-17,17,point,NA,2.250581354732369
2021-01-28,49 day ahead inc hosp,2021-03-18,17,point,NA,2.0729320170163237
2021-01-28,50 day ahead inc hosp,2021-03-19,17,point,NA,1.9166980246158931
2021-01-28,51 day ahead inc hosp,2021-03-20,17,point,NA,1.7740367102277064
2021-01-28,52 day ahead inc hosp,2021-03-21,17,point,NA,1.6431722820920995
2021-01-28,53 day ahead inc hosp,2021-03-22,17,point,NA,1.5210469778013642
2021-01-28,54 day ahead inc hosp,2021-03-23,17,point,NA,1.3907286302279342
2021-01-28,55 day ahead inc hosp,2021-03-24,17,point,NA,1.271082377454062
2021-01-28,56 day ahead inc hosp,2021-03-25,17,point,NA,1.1618006276745112
2021-01-28,57 day ahead inc hosp,2021-03-26,17,point,NA,1.0620021268593183
2021-01-28,58 day ahead inc hosp,2021-03-27,17,point,NA,0.9708734049484746
2021-01-28,59 day ahead inc hosp,2021-03-28,17,point,NA,0.8876605463516497
2021-01-28,60 day ahead inc hosp,2021-03-29,17,point,NA,0.8114676699814537
2021-01-28,61 day ahead inc hosp,2021-03-30,17,point,NA,0.7417310189296725
2021-01-28,62 day ahead inc hosp,2021-03-31,17,point,NA,0.6778359551113557
2021-01-28,63 day ahead inc hosp,2021-04-01,17,point,NA,0.619792283237995
2021-01-28,64 day ahead inc hosp,2021-04-02,17,point,NA,0.5662605184931848
2021-01-28,65 day ahead inc hosp,2021-04-03,17,point,NA,0.5172156847399715
2021-01-28,66 day ahead inc hosp,2021-04-04,17,point,NA,0.47230078570902606
2021-01-28,67 day ahead inc hosp,2021-04-05,17,point,NA,0.4311125928456876
2021-01-28,68 day ahead inc hosp,2021-04-06,17,point,NA,0.3939247789276399
2021-01-28,69 day ahead inc hosp,2021-04-07,17,point,NA,0.3617066109742517
2021-01-28,70 day ahead inc hosp,2021-04-08,17,point,NA,0.3321874213217139
2021-01-28,71 day ahead inc hosp,2021-04-09,17,point,NA,0.3050781152352823
2021-01-28,72 day ahead inc hosp,2021-04-10,17,point,NA,0.2800827704712317
2021-01-28,73 day ahead inc hosp,2021-04-11,17,point,NA,0.2559915112305296
2021-01-28,74 day ahead inc hosp,2021-04-12,17,point,NA,0.23319167589280138
2021-01-28,75 day ahead inc hosp,2021-04-13,17,point,NA,0.2123461385460435
2021-01-28,76 day ahead inc hosp,2021-04-14,17,point,NA,0.19336808219218
2021-01-28,77 day ahead inc hosp,2021-04-15,17,point,NA,0.17607163290031472
2021-01-28,78 day ahead inc hosp,2021-04-16,17,point,NA,0.16028473060999077
2021-01-28,79 day ahead inc hosp,2021-04-17,17,point,NA,0.14592567345096769
2021-01-28,80 day ahead inc hosp,2021-04-18,17,point,NA,0.13371641216850103
2021-01-28,81 day ahead inc hosp,2021-04-19,17,point,NA,0.1234685192308589
2021-01-28,82 day ahead inc hosp,2021-04-20,17,point,NA,0.11339190447673349
2021-01-28,83 day ahead inc hosp,2021-04-21,17,point,NA,0.10353524594698893
2021-01-28,84 day ahead inc hosp,2021-04-22,17,point,NA,0.09455457161751356
2021-01-28,85 day ahead inc hosp,2021-04-23,17,point,NA,0.08637060953952966
2021-01-28,86 day ahead inc hosp,2021-04-24,17,point,NA,0.07893762427316395
2021-01-28,87 day ahead inc hosp,2021-04-25,17,point,NA,0.07221291703064456
2021-01-28,88 day ahead inc hosp,2021-04-26,17,point,NA,0.06610809723892123
2021-01-28,89 day ahead inc hosp,2021-04-27,17,point,NA,0.06053661356547883
2021-01-28,90 day ahead inc hosp,2021-04-28,17,point,NA,0.055464167613809734
2021-01-28,91 day ahead inc hosp,2021-04-29,17,point,NA,0.050854172140616785
2021-01-28,92 day ahead inc hosp,2021-04-30,17,point,NA,0.046651440352998876
2021-01-28,93 day ahead inc hosp,2021-05-01,17,point,NA,0.04281268580748766
2021-01-28,94 day ahead inc hosp,2021-05-02,17,point,NA,0.03931030160241398
2021-01-28,95 day ahead inc hosp,2021-05-03,17,point,NA,0.03612481350803357
2021-01-28,96 day ahead inc hosp,2021-05-04,17,point,NA,0.03303788978832316
2021-01-28,97 day ahead inc hosp,2021-05-05,17,point,NA,0.0301524040499979
2021-01-28,98 day ahead inc hosp,2021-05-06,17,point,NA,0.027498785448523494
2021-01-28,0 day ahead inc hosp,2021-01-28,17,quantile,0.750,145.8266163002575
2021-01-28,1 day ahead inc hosp,2021-01-29,17,quantile,0.750,133.33333642421547
2021-01-28,2 day ahead inc hosp,2021-01-30,17,quantile,0.750,122.55696058925014
2021-01-28,3 day ahead inc hosp,2021-01-31,17,quantile,0.750,112.96798773534104
2021-01-28,4 day ahead inc hosp,2021-02-01,17,quantile,0.750,103.99520688852832
2021-01-28,5 day ahead inc hosp,2021-02-02,17,quantile,0.750,94.9896523608069
2021-01-28,6 day ahead inc hosp,2021-02-03,17,quantile,0.750,87.1491312435243
2021-01-28,7 day ahead inc hosp,2021-02-04,17,quantile,0.750,79.55462098005523
2021-01-28,8 day ahead inc hosp,2021-02-05,17,quantile,0.750,73.18128288835524
2021-01-28,9 day ahead inc hosp,2021-02-06,17,quantile,0.750,67.15643054742324
2021-01-28,10 day ahead inc hosp,2021-02-07,17,quantile,0.750,61.48719566982276
2021-01-28,11 day ahead inc hosp,2021-02-08,17,quantile,0.750,56.05286640710929
2021-01-28,12 day ahead inc hosp,2021-02-09,17,quantile,0.750,51.04723111252669
2021-01-28,13 day ahead inc hosp,2021-02-10,17,quantile,0.750,46.520378687964666
2021-01-28,14 day ahead inc hosp,2021-02-11,17,quantile,0.750,42.448437049689375
2021-01-28,15 day ahead inc hosp,2021-02-12,17,quantile,0.750,38.71062300736442
2021-01-28,16 day ahead inc hosp,2021-02-13,17,quantile,0.750,35.31436065851457
2021-01-28,17 day ahead inc hosp,2021-02-14,17,quantile,0.750,32.24518569744185
2021-01-28,18 day ahead inc hosp,2021-02-15,17,quantile,0.750,29.47179701147663
2021-01-28,19 day ahead inc hosp,2021-02-16,17,quantile,0.750,26.95806796622476
2021-01-28,20 day ahead inc hosp,2021-02-17,17,quantile,0.750,24.71312062653798
2021-01-28,21 day ahead inc hosp,2021-02-18,17,quantile,0.750,22.667482995517915
2021-01-28,22 day ahead inc hosp,2021-02-19,17,quantile,0.750,20.740602913092758
2021-01-28,23 day ahead inc hosp,2021-02-20,17,quantile,0.750,18.997445344809748
2021-01-28,24 day ahead inc hosp,2021-02-21,17,quantile,0.750,17.424623380188088
2021-01-28,25 day ahead inc hosp,2021-02-22,17,quantile,0.750,16.00164589107262
2021-01-28,26 day ahead inc hosp,2021-02-23,17,quantile,0.750,14.703381376995715
2021-01-28,27 day ahead inc hosp,2021-02-24,17,quantile,0.750,13.549733204787831
2021-01-28,28 day ahead inc hosp,2021-02-25,17,quantile,0.750,12.448901225898997
2021-01-28,29 day ahead inc hosp,2021-02-26,17,quantile,0.750,11.454228123445644
2021-01-28,30 day ahead inc hosp,2021-02-27,17,quantile,0.750,10.484612850666903
2021-01-28,31 day ahead inc hosp,2021-02-28,17,quantile,0.750,9.602633089956548
2021-01-28,32 day ahead inc hosp,2021-03-01,17,quantile,0.750,8.828646569476952
2021-01-28,33 day ahead inc hosp,2021-03-02,17,quantile,0.750,8.133339432761574
2021-01-28,34 day ahead inc hosp,2021-03-03,17,quantile,0.750,7.482900914442228
2021-01-28,35 day ahead inc hosp,2021-03-04,17,quantile,0.750,6.872009547500989
2021-01-28,36 day ahead inc hosp,2021-03-05,17,quantile,0.750,6.322120615827276
2021-01-28,37 day ahead inc hosp,2021-03-06,17,quantile,0.750,5.8305540476749655
2021-01-28,38 day ahead inc hosp,2021-03-07,17,quantile,0.750,5.383165794183224
2021-01-28,39 day ahead inc hosp,2021-03-08,17,quantile,0.750,4.949406594716175
2021-01-28,40 day ahead inc hosp,2021-03-09,17,quantile,0.750,4.535078626921873
2021-01-28,41 day ahead inc hosp,2021-03-10,17,quantile,0.750,4.152528666581798
2021-01-28,42 day ahead inc hosp,2021-03-11,17,quantile,0.750,3.8200639541648895
2021-01-28,43 day ahead inc hosp,2021-03-12,17,quantile,0.750,3.531985559733128
2021-01-28,44 day ahead inc hosp,2021-03-13,17,quantile,0.750,3.2710312488708686
2021-01-28,45 day ahead inc hosp,2021-03-14,17,quantile,0.750,3.0011794992565726
2021-01-28,46 day ahead inc hosp,2021-03-15,17,quantile,0.750,2.7586117914854906
2021-01-28,47 day ahead inc hosp,2021-03-16,17,quantile,0.750,2.5448098345390915
2021-01-28,48 day ahead inc hosp,2021-03-17,17,quantile,0.750,2.356595249113186
2021-01-28,49 day ahead inc hosp,2021-03-18,17,quantile,0.750,2.1669733889230294
2021-01-28,50 day ahead inc hosp,2021-03-19,17,quantile,0.750,1.9910340128137234
2021-01-28,51 day ahead inc hosp,2021-03-20,17,quantile,0.750,1.8365393833906591
2021-01-28,52 day ahead inc hosp,2021-03-21,17,quantile,0.750,1.6836872182687932
2021-01-28,53 day ahead inc hosp,2021-03-22,17,quantile,0.750,1.5391659884503879
2021-01-28,54 day ahead inc hosp,2021-03-23,17,quantile,0.750,1.4122358983512289
2021-01-28,55 day ahead inc hosp,2021-03-24,17,quantile,0.750,1.2990134933452409
2021-01-28,56 day ahead inc hosp,2021-03-25,17,quantile,0.750,1.1903045997577164
2021-01-28,57 day ahead inc hosp,2021-03-26,17,quantile,0.750,1.0905698580509222
2021-01-28,58 day ahead inc hosp,2021-03-27,17,quantile,0.750,0.9995945655198657
2021-01-28,59 day ahead inc hosp,2021-03-28,17,quantile,0.750,0.9166261977770418
2021-01-28,60 day ahead inc hosp,2021-03-29,17,quantile,0.750,0.8396908757029409
2021-01-28,61 day ahead inc hosp,2021-03-30,17,quantile,0.750,0.7689924152424927
2021-01-28,62 day ahead inc hosp,2021-03-31,17,quantile,0.750,0.704260422890044
2021-01-28,63 day ahead inc hosp,2021-04-01,17,quantile,0.750,0.6450028033714073
2021-01-28,64 day ahead inc hosp,2021-04-02,17,quantile,0.750,0.5906703719681483
2021-01-28,65 day ahead inc hosp,2021-04-03,17,quantile,0.750,0.5408676731451458
2021-01-28,66 day ahead inc hosp,2021-04-04,17,quantile,0.750,0.4952028817305141
2021-01-28,67 day ahead inc hosp,2021-04-05,17,quantile,0.750,0.45331283206429207
2021-01-28,68 day ahead inc hosp,2021-04-06,17,quantile,0.750,0.41489903045206145
2021-01-28,69 day ahead inc hosp,2021-04-07,17,quantile,0.750,0.3797295792469136
2021-01-28,70 day ahead inc hosp,2021-04-08,17,quantile,0.750,0.3475274118049245
2021-01-28,71 day ahead inc hosp,2021-04-09,17,quantile,0.750,0.31797100722721955
2021-01-28,72 day ahead inc hosp,2021-04-10,17,quantile,0.750,0.2908346158060395
2021-01-28,73 day ahead inc hosp,2021-04-11,17,quantile,0.750,0.2665400765685165
2021-01-28,74 day ahead inc hosp,2021-04-12,17,quantile,0.750,0.24462818847409146
2021-01-28,75 day ahead inc hosp,2021-04-13,17,quantile,0.750,0.22448955991606498
2021-01-28,76 day ahead inc hosp,2021-04-14,17,quantile,0.750,0.20600438262953846
2021-01-28,77 day ahead inc hosp,2021-04-15,17,quantile,0.750,0.1890281399153596
2021-01-28,78 day ahead inc hosp,2021-04-16,17,quantile,0.750,0.17338547329914966
2021-01-28,79 day ahead inc hosp,2021-04-17,17,quantile,0.750,0.15894122091818008
2021-01-28,80 day ahead inc hosp,2021-04-18,17,quantile,0.750,0.14563633378314486
2021-01-28,81 day ahead inc hosp,2021-04-19,17,quantile,0.750,0.13345505778001734
2021-01-28,82 day ahead inc hosp,2021-04-20,17,quantile,0.750,0.12234377962023198
2021-01-28,83 day ahead inc hosp,2021-04-21,17,quantile,0.750,0.11218894919064218
2021-01-28,84 day ahead inc hosp,2021-04-22,17,quantile,0.750,0.10412246310266081
2021-01-28,85 day ahead inc hosp,2021-04-23,17,quantile,0.750,0.09706600137058413
2021-01-28,86 day ahead inc hosp,2021-04-24,17,quantile,0.750,0.09074974036287486
2021-01-28,87 day ahead inc hosp,2021-04-25,17,quantile,0.750,0.08401283962496672
2021-01-28,88 day ahead inc hosp,2021-04-26,17,quantile,0.750,0.07677852932472051
2021-01-28,89 day ahead inc hosp,2021-04-27,17,quantile,0.750,0.07014330401471089
2021-01-28,90 day ahead inc hosp,2021-04-28,17,quantile,0.750,0.06408449416370651
2021-01-28,91 day ahead inc hosp,2021-04-29,17,quantile,0.750,0.05854127025615638
2021-01-28,92 day ahead inc hosp,2021-04-30,17,quantile,0.750,0.053470171094698565
2021-01-28,93 day ahead inc hosp,2021-05-01,17,quantile,0.750,0.04883721525644656
2021-01-28,94 day ahead inc hosp,2021-05-02,17,quantile,0.750,0.04459465167780983
2021-01-28,95 day ahead inc hosp,2021-05-03,17,quantile,0.750,0.04069910184417868
2021-01-28,96 day ahead inc hosp,2021-05-04,17,quantile,0.750,0.03713047973818796
2021-01-28,97 day ahead inc hosp,2021-05-05,17,quantile,0.750,0.0338715908955195
2021-01-28,98 day ahead inc hosp,2021-05-06,17,quantile,0.750,0.03090154807251383
2021-01-28,0 day ahead inc hosp,2021-01-28,17,quantile,0.900,147.82133352358372
2021-01-28,1 day ahead inc hosp,2021-01-29,17,quantile,0.900,135.68483101771074
2021-01-28,2 day ahead inc hosp,2021-01-30,17,quantile,0.900,124.03359484932852
2021-01-28,3 day ahead inc hosp,2021-01-31,17,quantile,0.900,114.31700445017563
2021-01-28,4 day ahead inc hosp,2021-02-01,17,quantile,0.900,104.76928416991984
2021-01-28,5 day ahead inc hosp,2021-02-02,17,quantile,0.900,96.44012081110438
2021-01-28,6 day ahead inc hosp,2021-02-03,17,quantile,0.900,87.43771134909373
2021-01-28,7 day ahead inc hosp,2021-02-04,17,quantile,0.900,79.82930072308339
2021-01-28,8 day ahead inc hosp,2021-02-05,17,quantile,0.900,73.70982759954005
2021-01-28,9 day ahead inc hosp,2021-02-06,17,quantile,0.900,67.26647284803833
2021-01-28,10 day ahead inc hosp,2021-02-07,17,quantile,0.900,61.62814846060332
2021-01-28,11 day ahead inc hosp,2021-02-08,17,quantile,0.900,56.64777771073859
2021-01-28,12 day ahead inc hosp,2021-02-09,17,quantile,0.900,51.669528521027
2021-01-28,13 day ahead inc hosp,2021-02-10,17,quantile,0.900,47.10567295508154
2021-01-28,14 day ahead inc hosp,2021-02-11,17,quantile,0.900,42.84306334778243
2021-01-28,15 day ahead inc hosp,2021-02-12,17,quantile,0.900,39.14182791005424
2021-01-28,16 day ahead inc hosp,2021-02-13,17,quantile,0.900,35.79209575260492
2021-01-28,17 day ahead inc hosp,2021-02-14,17,quantile,0.900,32.74823871396682
2021-01-28,18 day ahead inc hosp,2021-02-15,17,quantile,0.900,29.93557228858096
2021-01-28,19 day ahead inc hosp,2021-02-16,17,quantile,0.900,27.33914838217029
2021-01-28,20 day ahead inc hosp,2021-02-17,17,quantile,0.900,24.88654159703115
2021-01-28,21 day ahead inc hosp,2021-02-18,17,quantile,0.900,22.728079832769698
2021-01-28,22 day ahead inc hosp,2021-02-19,17,quantile,0.900,20.890175701207102
2021-01-28,23 day ahead inc hosp,2021-02-20,17,quantile,0.900,19.196886225427594
2021-01-28,24 day ahead inc hosp,2021-02-21,17,quantile,0.900,17.602379937426733
2021-01-28,25 day ahead inc hosp,2021-02-22,17,quantile,0.900,16.132632236587696
2021-01-28,26 day ahead inc hosp,2021-02-23,17,quantile,0.900,14.796396731692049
2021-01-28,27 day ahead inc hosp,2021-02-24,17,quantile,0.900,13.577858640254295
2021-01-28,28 day ahead inc hosp,2021-02-25,17,quantile,0.900,12.496836902116993
2021-01-28,29 day ahead inc hosp,2021-02-26,17,quantile,0.900,11.463101348813451
2021-01-28,30 day ahead inc hosp,2021-02-27,17,quantile,0.900,10.510067427010227
2021-01-28,31 day ahead inc hosp,2021-02-28,17,quantile,0.900,9.652714489680296
2021-01-28,32 day ahead inc hosp,2021-03-01,17,quantile,0.900,8.870559148574136
2021-01-28,33 day ahead inc hosp,2021-03-02,17,quantile,0.900,8.164540612706354
2021-01-28,34 day ahead inc hosp,2021-03-03,17,quantile,0.900,7.507621181355086
2021-01-28,35 day ahead inc hosp,2021-03-04,17,quantile,0.900,6.912844625738742
2021-01-28,36 day ahead inc hosp,2021-03-05,17,quantile,0.900,6.363132496990441
2021-01-28,37 day ahead inc hosp,2021-03-06,17,quantile,0.900,5.855934364593542
2021-01-28,38 day ahead inc hosp,2021-03-07,17,quantile,0.900,5.3876447254056625
2021-01-28,39 day ahead inc hosp,2021-03-08,17,quantile,0.900,4.9636250698905195
2021-01-28,40 day ahead inc hosp,2021-03-09,17,quantile,0.900,4.553635353820525
2021-01-28,41 day ahead inc hosp,2021-03-10,17,quantile,0.900,4.193749064590997
2021-01-28,42 day ahead inc hosp,2021-03-11,17,quantile,0.900,3.862711528621658
2021-01-28,43 day ahead inc hosp,2021-03-12,17,quantile,0.900,3.5596991400212827
2021-01-28,44 day ahead inc hosp,2021-03-13,17,quantile,0.900,3.2810729665008322
2021-01-28,45 day ahead inc hosp,2021-03-14,17,quantile,0.900,3.0304718210599764
2021-01-28,46 day ahead inc hosp,2021-03-15,17,quantile,0.900,2.7867696245231315
2021-01-28,47 day ahead inc hosp,2021-03-16,17,quantile,0.900,2.568129321779351
2021-01-28,48 day ahead inc hosp,2021-03-17,17,quantile,0.900,2.3667274120633945
2021-01-28,49 day ahead inc hosp,2021-03-18,17,quantile,0.900,2.1815215187209547
2021-01-28,50 day ahead inc hosp,2021-03-19,17,quantile,0.900,2.0110162051410563
2021-01-28,51 day ahead inc hosp,2021-03-20,17,quantile,0.900,1.8444557171281646
2021-01-28,52 day ahead inc hosp,2021-03-21,17,quantile,0.900,1.6874420530696785
2021-01-28,53 day ahead inc hosp,2021-03-22,17,quantile,0.900,1.5504707711491945
2021-01-28,54 day ahead inc hosp,2021-03-23,17,quantile,0.900,1.4237561373860534
2021-01-28,55 day ahead inc hosp,2021-03-24,17,quantile,0.900,1.3124156541989702
2021-01-28,56 day ahead inc hosp,2021-03-25,17,quantile,0.900,1.203994148589126
2021-01-28,57 day ahead inc hosp,2021-03-26,17,quantile,0.900,1.103967044634435
2021-01-28,58 day ahead inc hosp,2021-03-27,17,quantile,0.900,1.0121938150229386
2021-01-28,59 day ahead inc hosp,2021-03-28,17,quantile,0.900,0.9281312565071892
2021-01-28,60 day ahead inc hosp,2021-03-29,17,quantile,0.900,0.8525703189400757
2021-01-28,61 day ahead inc hosp,2021-03-30,17,quantile,0.900,0.7831056331935431
2021-01-28,62 day ahead inc hosp,2021-03-31,17,quantile,0.900,0.719194151421511
2021-01-28,63 day ahead inc hosp,2021-04-01,17,quantile,0.900,0.6603845167207157
2021-01-28,64 day ahead inc hosp,2021-04-02,17,quantile,0.900,0.6064435998594269
2021-01-28,65 day ahead inc hosp,2021-04-03,17,quantile,0.900,0.5569818894887636
2021-01-28,66 day ahead inc hosp,2021-04-04,17,quantile,0.900,0.5114232554402264
2021-01-28,67 day ahead inc hosp,2021-04-05,17,quantile,0.900,0.4695355570357413
2021-01-28,68 day ahead inc hosp,2021-04-06,17,quantile,0.900,0.43107957585697737
2021-01-28,69 day ahead inc hosp,2021-04-07,17,quantile,0.900,0.39569895458352944
2021-01-28,70 day ahead inc hosp,2021-04-08,17,quantile,0.900,0.36322854916140423
2021-01-28,71 day ahead inc hosp,2021-04-09,17,quantile,0.900,0.33354346045457034
2021-01-28,72 day ahead inc hosp,2021-04-10,17,quantile,0.900,0.30661519869786596
2021-01-28,73 day ahead inc hosp,2021-04-11,17,quantile,0.900,0.28243241799014307
2021-01-28,74 day ahead inc hosp,2021-04-12,17,quantile,0.900,0.26088572725522824
2021-01-28,75 day ahead inc hosp,2021-04-13,17,quantile,0.900,0.24188561037067963
2021-01-28,76 day ahead inc hosp,2021-04-14,17,quantile,0.900,0.22162493133020475
2021-01-28,77 day ahead inc hosp,2021-04-15,17,quantile,0.900,0.2027282914157671
2021-01-28,78 day ahead inc hosp,2021-04-16,17,quantile,0.900,0.18543784547739509
2021-01-28,79 day ahead inc hosp,2021-04-17,17,quantile,0.900,0.16965306305166372
2021-01-28,80 day ahead inc hosp,2021-04-18,17,quantile,0.900,0.15524236869009658
2021-01-28,81 day ahead inc hosp,2021-04-19,17,quantile,0.900,0.14207222205843928
2021-01-28,82 day ahead inc hosp,2021-04-20,17,quantile,0.900,0.13007139561748898
2021-01-28,83 day ahead inc hosp,2021-04-21,17,quantile,0.900,0.11914584393811271
2021-01-28,84 day ahead inc hosp,2021-04-22,17,quantile,0.900,0.10919097214895887
2021-01-28,85 day ahead inc hosp,2021-04-23,17,quantile,0.900,0.10009448036274161
2021-01-28,86 day ahead inc hosp,2021-04-24,17,quantile,0.900,0.09197643649095139
2021-01-28,87 day ahead inc hosp,2021-04-25,17,quantile,0.900,0.08500184450247521
2021-01-28,88 day ahead inc hosp,2021-04-26,17,quantile,0.900,0.0786768152132167
2021-01-28,89 day ahead inc hosp,2021-04-27,17,quantile,0.900,0.07291171868868494
2021-01-28,90 day ahead inc hosp,2021-04-28,17,quantile,0.900,0.06764034841360964
2021-01-28,91 day ahead inc hosp,2021-04-29,17,quantile,0.900,0.0628030759832864
2021-01-28,92 day ahead inc hosp,2021-04-30,17,quantile,0.900,0.058319289581648205
2021-01-28,93 day ahead inc hosp,2021-05-01,17,quantile,0.900,0.054170030264250754
2021-01-28,94 day ahead inc hosp,2021-05-02,17,quantile,0.900,0.05035041588696127
2021-01-28,95 day ahead inc hosp,2021-05-03,17,quantile,0.900,0.0468024790596317
2021-01-28,96 day ahead inc hosp,2021-05-04,17,quantile,0.900,0.04301126607865268
2021-01-28,97 day ahead inc hosp,2021-05-05,17,quantile,0.900,0.03949877630891491
2021-01-28,98 day ahead inc hosp,2021-05-06,17,quantile,0.900,0.03626766764265564
2021-01-28,0 day ahead inc hosp,2021-01-28,17,quantile,0.975,148.33620289232505
2021-01-28,1 day ahead inc hosp,2021-01-29,17,quantile,0.975,135.98636641073432
2021-01-28,2 day ahead inc hosp,2021-01-30,17,quantile,0.975,124.91441030766636
2021-01-28,3 day ahead inc hosp,2021-01-31,17,quantile,0.975,114.943177068881
2021-01-28,4 day ahead inc hosp,2021-02-01,17,quantile,0.975,105.28437670938686
2021-01-28,5 day ahead inc hosp,2021-02-02,17,quantile,0.975,96.50392755398019
2021-01-28,6 day ahead inc hosp,2021-02-03,17,quantile,0.975,87.71163025595361
2021-01-28,7 day ahead inc hosp,2021-02-04,17,quantile,0.975,80.30548039717576
2021-01-28,8 day ahead inc hosp,2021-02-05,17,quantile,0.975,73.82968995566691
2021-01-28,9 day ahead inc hosp,2021-02-06,17,quantile,0.975,67.38921440452114
2021-01-28,10 day ahead inc hosp,2021-02-07,17,quantile,0.975,61.71352551911149
2021-01-28,11 day ahead inc hosp,2021-02-08,17,quantile,0.975,56.71239422374248
2021-01-28,12 day ahead inc hosp,2021-02-09,17,quantile,0.975,51.79445166378527
2021-01-28,13 day ahead inc hosp,2021-02-10,17,quantile,0.975,47.14556611255142
2021-01-28,14 day ahead inc hosp,2021-02-11,17,quantile,0.975,43.0145792898727
2021-01-28,15 day ahead inc hosp,2021-02-12,17,quantile,0.975,39.31633726385229
2021-01-28,16 day ahead inc hosp,2021-02-13,17,quantile,0.975,35.94291540057251
2021-01-28,17 day ahead inc hosp,2021-02-14,17,quantile,0.975,32.797028264457
2021-01-28,18 day ahead inc hosp,2021-02-15,17,quantile,0.975,29.975164367069357
2021-01-28,19 day ahead inc hosp,2021-02-16,17,quantile,0.975,27.386552159381104
